"Barcode","variable","value","Batch","Rep","gene","ploidy","class"
100501,"A.DE1.PCRa_fitness",0.377230645580694,"DE","fitness","other","NotSequenced","other"
100895,"A.DE1.PCRa_fitness",0.388292106089551,"DE","fitness","other","Diploid","other"
101051,"A.DE1.PCRa_fitness",0.329087809088875,"DE","fitness","Diploid","Diploid","Diploid"
101506,"A.DE1.PCRa_fitness",0.321450694516262,"DE","fitness","Diploid","Diploid","Diploid"
104216,"A.DE1.PCRa_fitness",0.0400975433352127,"DE","fitness","other","NotSequenced","other"
104261,"A.DE1.PCRa_fitness",0.341805259669879,"DE","fitness","other","NotSequenced","other"
104349,"A.DE1.PCRa_fitness",0.083182451989598,"DE","fitness","other","Haploid","other"
105497,"A.DE1.PCRa_fitness",0.0326740481134676,"DE","fitness","other","NotSequenced","other"
107286,"A.DE1.PCRa_fitness",0.0179712624644861,"DE","fitness","other","Haploid","other"
107751,"A.DE1.PCRa_fitness",0.00861388620540896,"DE","fitness","other","NotSequenced","other"
107859,"A.DE1.PCRa_fitness",0.341084629687557,"DE","fitness","other","NotSequenced","other"
107971,"A.DE1.PCRa_fitness",0.0618624273751365,"DE","fitness","other","Haploid","other"
109476,"A.DE1.PCRa_fitness",0.0204261846787648,"DE","fitness","other","NotSequenced","neutral spikein"
110443,"A.DE1.PCRa_fitness",0.389539116986497,"DE","fitness","other","Diploid","other"
111905,"A.DE1.PCRa_fitness",0.345297714858026,"DE","fitness","Diploid","Diploid","Diploid"
112239,"A.DE1.PCRa_fitness",0.38223285381253,"DE","fitness","other","NotSequenced","other"
112427,"A.DE1.PCRa_fitness",0.0599502168285836,"DE","fitness","other","NotSequenced","other"
113468,"A.DE1.PCRa_fitness",0.371563905085298,"DE","fitness","Diploid","Diploid","Diploid"
113483,"A.DE1.PCRa_fitness",-0.0653846230576925,"DE","fitness","other","NotSequenced","neutral spikein"
113978,"A.DE1.PCRa_fitness",0.372015464766639,"DE","fitness","other","Diploid","other"
114628,"A.DE1.PCRa_fitness",0.301109503843661,"DE","fitness","other","Diploid","other"
115150,"A.DE1.PCRa_fitness",0.351890199843642,"DE","fitness","other","Diploid","other"
116916,"A.DE1.PCRa_fitness",0.383882673255832,"DE","fitness","other","NotSequenced","other"
117630,"A.DE1.PCRa_fitness",0.0974805021789991,"DE","fitness","other","NotSequenced","other"
117631,"A.DE1.PCRa_fitness",0.38299612578023,"DE","fitness","other","Diploid","other"
118509,"A.DE1.PCRa_fitness",0.344512265010856,"DE","fitness","other","NotSequenced","other"
118921,"A.DE1.PCRa_fitness",0.382219102343242,"DE","fitness","other","Diploid","other"
119403,"A.DE1.PCRa_fitness",0.0371074297714258,"DE","fitness","other","Haploid","other"
120600,"A.DE1.PCRa_fitness",0.0614428668011295,"DE","fitness","other","Haploid","neutral spikein"
120939,"A.DE1.PCRa_fitness",0.400141728718468,"DE","fitness","other","NotSequenced","other"
121650,"A.DE1.PCRa_fitness",0.0256141508480328,"DE","fitness","other","NotSequenced","other"
121806,"A.DE1.PCRa_fitness",0.767625732394088,"DE","fitness","GPB2","Haploid","PKA"
121915,"A.DE1.PCRa_fitness",0.239023077937378,"DE","fitness","other","Diploid","other"
122137,"A.DE1.PCRa_fitness",0.321761178028092,"DE","fitness","other","Diploid","other"
122302,"A.DE1.PCRa_fitness",0.0521822503964241,"DE","fitness","other","NotSequenced","other"
124210,"A.DE1.PCRa_fitness",0.372779383732651,"DE","fitness","other","NotSequenced","other"
128188,"A.DE1.PCRa_fitness",0.307640942288442,"DE","fitness","other","NotSequenced","other"
129569,"A.DE1.PCRa_fitness",0.248196480851611,"DE","fitness","other","Diploid","other"
132735,"A.DE1.PCRa_fitness",0.343187899364659,"DE","fitness","other","Diploid","other"
132805,"A.DE1.PCRa_fitness",0.11001859348006,"DE","fitness","other","Haploid","other"
134852,"A.DE1.PCRa_fitness",0.00930365214259925,"DE","fitness","other","NotSequenced","neutral spikein"
134867,"A.DE1.PCRa_fitness",0.217453863175815,"DE","fitness","other","NotSequenced","other"
134904,"A.DE1.PCRa_fitness",0.353462138387142,"DE","fitness","other","Diploid","other"
135117,"A.DE1.PCRa_fitness",0.267601649854485,"DE","fitness","other","NotSequenced","other"
135215,"A.DE1.PCRa_fitness",0.376185188971555,"DE","fitness","other","NotSequenced","other"
142054,"A.DE1.PCRa_fitness",-0.0160279200110291,"DE","fitness","other","Haploid","other"
142144,"A.DE1.PCRa_fitness",0.395667736897496,"DE","fitness","other","Diploid","other"
142859,"A.DE1.PCRa_fitness",0.322975483683765,"DE","fitness","other","Diploid","other"
143026,"A.DE1.PCRa_fitness",0.0313690318748319,"DE","fitness","other","NotSequenced","other"
143344,"A.DE1.PCRa_fitness",-0.00699627307807198,"DE","fitness","other","NotSequenced","other"
144535,"A.DE1.PCRa_fitness",0.39900085740391,"DE","fitness","Diploid","Diploid","Diploid"
144969,"A.DE1.PCRa_fitness",0.259242407007615,"DE","fitness","other","NotSequenced","other"
145113,"A.DE1.PCRa_fitness",0.406192050215483,"DE","fitness","Diploid","Diploid","Diploid"
147119,"A.DE1.PCRa_fitness",0.321490572727944,"DE","fitness","other","Diploid","other"
148821,"A.DE1.PCRa_fitness",0.500069650855945,"DE","fitness","Diploid","Diploid","Diploid"
149824,"A.DE1.PCRa_fitness",0.402739830013747,"DE","fitness","Diploid","Diploid","Diploid"
151541,"A.DE1.PCRa_fitness",0.0768090700229444,"DE","fitness","other","NotSequenced","other"
152081,"A.DE1.PCRa_fitness",0.378729911775077,"DE","fitness","other","NotSequenced","other"
152501,"A.DE1.PCRa_fitness",0.401025638566403,"DE","fitness","other","NotSequenced","other"
153016,"A.DE1.PCRa_fitness",1.79343399249843,"DE","fitness","other","NotSequenced","other"
154660,"A.DE1.PCRa_fitness",0.337710824599418,"DE","fitness","Diploid","Diploid","Diploid"
159038,"A.DE1.PCRa_fitness",0.373071248068305,"DE","fitness","other","Diploid","other"
159633,"A.DE1.PCRa_fitness",0.349071777360425,"DE","fitness","other","Diploid","other"
161840,"A.DE1.PCRa_fitness",0.290483028506252,"DE","fitness","other","Diploid","other"
163510,"A.DE1.PCRa_fitness",0.387220278590313,"DE","fitness","other","NotSequenced","other"
164130,"A.DE1.PCRa_fitness",0.387717899849527,"DE","fitness","other","Diploid","other"
164627,"A.DE1.PCRa_fitness",0.0673053273369155,"DE","fitness","other","Haploid","other"
170554,"A.DE1.PCRa_fitness",0.383770603244616,"DE","fitness","other","Diploid","other"
170814,"A.DE1.PCRa_fitness",0.393040130727704,"DE","fitness","other","Diploid","other"
171083,"A.DE1.PCRa_fitness",0.0393444012534662,"DE","fitness","other","Haploid","other"
175091,"A.DE1.PCRa_fitness",0.37785189699494,"DE","fitness","other","NotSequenced","other"
176764,"A.DE1.PCRa_fitness",0.329297244122993,"DE","fitness","other","NotSequenced","other"
178096,"A.DE1.PCRa_fitness",0.404471170206047,"DE","fitness","other","Diploid","other"
179100,"A.DE1.PCRa_fitness",0.790396895498653,"DE","fitness","PDE2","Haploid","PKA"
179213,"A.DE1.PCRa_fitness",0.25049921410776,"DE","fitness","Diploid","Diploid","Diploid"
180905,"A.DE1.PCRa_fitness",0.376622878503049,"DE","fitness","other","Diploid","other"
183570,"A.DE1.PCRa_fitness",-0.179075934242567,"DE","fitness","other","NotSequenced","other"
187133,"A.DE1.PCRa_fitness",0.818302308065723,"DE","fitness","other","NotSequenced","other"
187691,"A.DE1.PCRa_fitness",0.300021853722143,"DE","fitness","Diploid","Diploid","Diploid"
189102,"A.DE1.PCRa_fitness",0.539502706872911,"DE","fitness","Diploid","Diploid","Diploid"
191298,"A.DE1.PCRa_fitness",0.11864109155094,"DE","fitness","other","NotSequenced","other"
192852,"A.DE1.PCRa_fitness",0.0481449477904965,"DE","fitness","other","NotSequenced","other"
193269,"A.DE1.PCRa_fitness",0.23150591730823,"DE","fitness","other","NotSequenced","other"
194622,"A.DE1.PCRa_fitness",0.336525472838492,"DE","fitness","other","NotSequenced","other"
195473,"A.DE1.PCRa_fitness",-0.0532871941450442,"DE","fitness","other","Haploid","other"
195887,"A.DE1.PCRa_fitness",0.0154696241820919,"DE","fitness","other","NotSequenced","other"
197765,"A.DE1.PCRa_fitness",0.398551946380795,"DE","fitness","other","Diploid","other"
198950,"A.DE1.PCRa_fitness",0.417838319802975,"DE","fitness","other","Diploid","other"
200512,"A.DE1.PCRa_fitness",0.338970052558217,"DE","fitness","Diploid","Diploid","Diploid"
201777,"A.DE1.PCRa_fitness",0.408897134959399,"DE","fitness","other","Diploid","other"
201919,"A.DE1.PCRa_fitness",0.268876717058366,"DE","fitness","other","NotSequenced","other"
202468,"A.DE1.PCRa_fitness",0.322718096972092,"DE","fitness","Diploid","Diploid","Diploid"
205157,"A.DE1.PCRa_fitness",0.0675491271225825,"DE","fitness","other","NotSequenced","other"
206713,"A.DE1.PCRa_fitness",0.383056578838693,"DE","fitness","other","NotSequenced","other"
207058,"A.DE1.PCRa_fitness",0.359985152951776,"DE","fitness","other","NotSequenced","other"
208465,"A.DE1.PCRa_fitness",0.0681469632470708,"DE","fitness","other","Haploid","other"
210734,"A.DE1.PCRa_fitness",0.324724437500149,"DE","fitness","other","Diploid","other"
211106,"A.DE1.PCRa_fitness",0.414228321093104,"DE","fitness","other","Diploid","other"
214211,"A.DE1.PCRa_fitness",0.316678372802371,"DE","fitness","Diploid","Diploid","Diploid"
215309,"A.DE1.PCRa_fitness",0.243749265270539,"DE","fitness","other","NotSequenced","other"
215325,"A.DE1.PCRa_fitness",0.349010142206685,"DE","fitness","Diploid","Diploid","Diploid"
217798,"A.DE1.PCRa_fitness",0.408730870943904,"DE","fitness","GPB1","Haploid","PKA"
225065,"A.DE1.PCRa_fitness",0.348866258927224,"DE","fitness","Diploid","Diploid","Diploid"
225103,"A.DE1.PCRa_fitness",0.0700211813938806,"DE","fitness","other","NotSequenced","other"
225923,"A.DE1.PCRa_fitness",0.0593954369987846,"DE","fitness","other","NotSequenced","other"
229920,"A.DE1.PCRa_fitness",0.765294624751405,"DE","fitness","CYR1","Haploid","PKA"
230962,"A.DE1.PCRa_fitness",0.0904204508174642,"DE","fitness","other","Haploid","other"
232264,"A.DE1.PCRa_fitness",0.372039855731611,"DE","fitness","Diploid","Diploid","Diploid"
237576,"A.DE1.PCRa_fitness",0.371713611983354,"DE","fitness","Diploid","Diploid","Diploid"
238413,"A.DE1.PCRa_fitness",-0.0189162023104918,"DE","fitness","other","Haploid","other"
239769,"A.DE1.PCRa_fitness",0.306206729110107,"DE","fitness","other","NotSequenced","other"
241857,"A.DE1.PCRa_fitness",0.100200592992903,"DE","fitness","other","NotSequenced","other"
244443,"A.DE1.PCRa_fitness",0.346376275253295,"DE","fitness","Diploid","Diploid","Diploid"
246829,"A.DE1.PCRa_fitness",0.734694378057029,"DE","fitness","other","NotSequenced","other"
247616,"A.DE1.PCRa_fitness",0.0640625140365894,"DE","fitness","other","NotSequenced","other"
251379,"A.DE1.PCRa_fitness",0.398117888122528,"DE","fitness","other","NotSequenced","other"
254044,"A.DE1.PCRa_fitness",0.0847630795673372,"DE","fitness","other","Haploid","other"
258539,"A.DE1.PCRa_fitness",0.361927803036819,"DE","fitness","other","Diploid","other"
261861,"A.DE1.PCRa_fitness",0.29180549833745,"DE","fitness","Diploid","Diploid","Diploid"
262917,"A.DE1.PCRa_fitness",0.31818120310437,"DE","fitness","other","Haploid","other"
266802,"A.DE1.PCRa_fitness",0.386356622845103,"DE","fitness","other","NotSequenced","other"
270104,"A.DE1.PCRa_fitness",0.0455941085730842,"DE","fitness","other","Haploid","other"
273092,"A.DE1.PCRa_fitness",0.365217964200616,"DE","fitness","other","Diploid","other"
276407,"A.DE1.PCRa_fitness",-0.235716160072399,"DE","fitness","other","Haploid","other"
277185,"A.DE1.PCRa_fitness",-0.075181092802629,"DE","fitness","other","NotSequenced","other"
278476,"A.DE1.PCRa_fitness",0.0337695214566288,"DE","fitness","other","NotSequenced","other"
283952,"A.DE1.PCRa_fitness",0.365781277186463,"DE","fitness","other","NotSequenced","other"
287352,"A.DE1.PCRa_fitness",0.0729743081439982,"DE","fitness","other","NotSequenced","other"
294706,"A.DE1.PCRa_fitness",0.058871044870043,"DE","fitness","other","NotSequenced","other"
295458,"A.DE1.PCRa_fitness",0.273835053423606,"DE","fitness","other","Diploid","other"
295730,"A.DE1.PCRa_fitness",0.0241224298479895,"DE","fitness","other","NotSequenced","other"
296771,"A.DE1.PCRa_fitness",0.36940647399716,"DE","fitness","other","NotSequenced","other"
297322,"A.DE1.PCRa_fitness",0.342649716667599,"DE","fitness","other","Diploid","other"
298344,"A.DE1.PCRa_fitness",0.115000806452858,"DE","fitness","other","NotSequenced","neutral spikein"
303501,"A.DE1.PCRa_fitness",0.0103238144257836,"DE","fitness","other","Haploid","other"
304483,"A.DE1.PCRa_fitness",0.171141772049783,"DE","fitness","other","Haploid","other"
304935,"A.DE1.PCRa_fitness",0.0435915518403865,"DE","fitness","other","NotSequenced","other"
309605,"A.DE1.PCRa_fitness",0.00847845930296791,"DE","fitness","other","NotSequenced","other"
309655,"A.DE1.PCRa_fitness",0.615920715169263,"DE","fitness","PDE2","Haploid","PKA"
310209,"A.DE1.PCRa_fitness",0.376134097398234,"DE","fitness","Diploid","Diploid","Diploid"
316048,"A.DE1.PCRa_fitness",0.0441402222250505,"DE","fitness","other","NotSequenced","other"
316954,"A.DE1.PCRa_fitness",-0.00310610288867138,"DE","fitness","other","NotSequenced","neutral spikein"
317672,"A.DE1.PCRa_fitness",0.380755966629766,"DE","fitness","other","NotSequenced","other"
319196,"A.DE1.PCRa_fitness",0.370304460695354,"DE","fitness","other","NotSequenced","other"
328579,"A.DE1.PCRa_fitness",0.361984121547492,"DE","fitness","other","Diploid","other"
329774,"A.DE1.PCRa_fitness",0.329762242912425,"DE","fitness","other","Diploid","other"
330943,"A.DE1.PCRa_fitness",0.0864457886337395,"DE","fitness","other","Haploid","other"
332232,"A.DE1.PCRa_fitness",1.24749506015942,"DE","fitness","other","NotSequenced","other"
334616,"A.DE1.PCRa_fitness",0.105245670977182,"DE","fitness","other","Haploid","other"
336972,"A.DE1.PCRa_fitness",0.307519903039921,"DE","fitness","SCH9","Haploid","PKA"
338908,"A.DE1.PCRa_fitness",0.312535212173585,"DE","fitness","other","Diploid","other"
340123,"A.DE1.PCRa_fitness",0.395842394770541,"DE","fitness","other","NotSequenced","other"
341234,"A.DE1.PCRa_fitness",0.390275460128579,"DE","fitness","other","NotSequenced","other"
349198,"A.DE1.PCRa_fitness",0.412938941912851,"DE","fitness","other","NotSequenced","other"
349927,"A.DE1.PCRa_fitness",0.177765126999071,"DE","fitness","other","NotSequenced","other"
352078,"A.DE1.PCRa_fitness",0.0225958009792873,"DE","fitness","other","NotSequenced","other"
352705,"A.DE1.PCRa_fitness",0.113340304368092,"DE","fitness","other","NotSequenced","other"
361412,"A.DE1.PCRa_fitness",0.918013879290448,"DE","fitness","other","NotSequenced","other"
371306,"A.DE1.PCRa_fitness",0.0499405846609289,"DE","fitness","other","NotSequenced","other"
375115,"A.DE1.PCRa_fitness",0.21924180487811,"DE","fitness","other","Diploid","other"
378857,"A.DE1.PCRa_fitness",0.346424049751347,"DE","fitness","other","NotSequenced","other"
379777,"A.DE1.PCRa_fitness",0.569306542354326,"DE","fitness","IRA2","Haploid","PKA"
381707,"A.DE1.PCRa_fitness",0.119288268949736,"DE","fitness","other","Haploid","other"
387733,"A.DE1.PCRa_fitness",1.36256740517506,"DE","fitness","other","NotSequenced","other"
392361,"A.DE1.PCRa_fitness",0.307665265314417,"DE","fitness","Diploid","Diploid","Diploid"
417393,"A.DE1.PCRa_fitness",1.25550014050555,"DE","fitness","other","NotSequenced","other"
419648,"A.DE1.PCRa_fitness",0.0599294482397415,"DE","fitness","other","NotSequenced","other"
419831,"A.DE1.PCRa_fitness",0.366932304745811,"DE","fitness","other","Diploid","other"
425471,"A.DE1.PCRa_fitness",0.380064339962136,"DE","fitness","other","NotSequenced","other"
430247,"A.DE1.PCRa_fitness",0.00862927272205927,"DE","fitness","other","NotSequenced","other"
434397,"A.DE1.PCRa_fitness",0.306803711579328,"DE","fitness","Diploid","Diploid","Diploid"
454851,"A.DE1.PCRa_fitness",0.0637533702894253,"DE","fitness","other","Haploid","other"
465343,"A.DE1.PCRa_fitness",1.4269403744244,"DE","fitness","other","NotSequenced","other"
480412,"A.DE1.PCRa_fitness",1.26990877822965,"DE","fitness","other","NotSequenced","other"
488655,"A.DE1.PCRa_fitness",0.651267492791343,"DE","fitness","other","NotSequenced","other"
9000001,"A.DE1.PCRa_fitness",0.640344591595045,"DE","fitness","other","NotSequenced","Ira1 Mis spikein"
9000002,"A.DE1.PCRa_fitness",0.621925147435462,"DE","fitness","other","NotSequenced","Ira1 Mis spikein"
9000003,"A.DE1.PCRa_fitness",0.687563317463093,"DE","fitness","other","NotSequenced","Ira1 Mis spikein"
9000005,"A.DE1.PCRa_fitness",0.685354085918654,"DE","fitness","other","NotSequenced","Ira1 Mis spikein"
9000006,"A.DE1.PCRa_fitness",0.695098102899245,"DE","fitness","other","NotSequenced","Ira1 Mis spikein"
9000007,"A.DE1.PCRa_fitness",0.619882912556906,"DE","fitness","other","NotSequenced","Ira1 Mis spikein"
9000008,"A.DE1.PCRa_fitness",0.659488018195764,"DE","fitness","other","NotSequenced","Ira1 Mis spikein"
9000009,"A.DE1.PCRa_fitness",0.612195229386346,"DE","fitness","other","NotSequenced","Ira1 Mis spikein"
9000010,"A.DE1.PCRa_fitness",0.6685495305568,"DE","fitness","other","NotSequenced","Ira1 Mis spikein"
9000101,"A.DE1.PCRa_fitness",0.955515360352397,"DE","fitness","other","NotSequenced","Ira1 Non spikein"
9000103,"A.DE1.PCRa_fitness",1.10237586103911,"DE","fitness","other","NotSequenced","Ira1 Non spikein"
9000104,"A.DE1.PCRa_fitness",0.971394465911697,"DE","fitness","other","NotSequenced","Ira1 Non spikein"
9000105,"A.DE1.PCRa_fitness",0.957420040307112,"DE","fitness","other","NotSequenced","Ira1 Non spikein"
9000106,"A.DE1.PCRa_fitness",0.908843979519621,"DE","fitness","other","NotSequenced","Ira1 Non spikein"
9000107,"A.DE1.PCRa_fitness",0.9663186454742,"DE","fitness","other","NotSequenced","Ira1 Non spikein"
9000109,"A.DE1.PCRa_fitness",0.939751964686967,"DE","fitness","other","NotSequenced","Ira1 Non spikein"
9000110,"A.DE1.PCRa_fitness",0.982507728028336,"DE","fitness","other","NotSequenced","Ira1 Non spikein"
53,"A.DE1.PCRb_fitness",0.365309130443451,"DE","fitness","other","Diploid","other"
151,"A.DE1.PCRb_fitness",0.964268752475121,"DE","fitness","IRA1","Haploid","PKA"
262,"A.DE1.PCRb_fitness",0.348748063585188,"DE","fitness","other","NotSequenced","other"
273,"A.DE1.PCRb_fitness",0.779232352019327,"DE","fitness","IRA1","Haploid","PKA"
323,"A.DE1.PCRb_fitness",0.677556977138648,"DE","fitness","other","NotSequenced","other"
415,"A.DE1.PCRb_fitness",0.99652622973701,"DE","fitness","other","NotSequenced","other"
622,"A.DE1.PCRb_fitness",0.236994723541119,"DE","fitness","other","NotSequenced","other"
689,"A.DE1.PCRb_fitness",1.03573650437666,"DE","fitness","IRA1","Haploid","PKA"
697,"A.DE1.PCRb_fitness",0.268662795738978,"DE","fitness","other","NotSequenced","other"
1379,"A.DE1.PCRb_fitness",0.930737289219428,"DE","fitness","other","NotSequenced","other"
1488,"A.DE1.PCRb_fitness",0.95972056578943,"DE","fitness","other","NotSequenced","other"
1564,"A.DE1.PCRb_fitness",0.205323814359925,"DE","fitness","Diploid","Diploid","Diploid"
1617,"A.DE1.PCRb_fitness",0.710872805115239,"DE","fitness","PDE2","Haploid","PKA"
1641,"A.DE1.PCRb_fitness",0.069563059260427,"DE","fitness","other","Haploid","other"
1683,"A.DE1.PCRb_fitness",0.0171534482074765,"DE","fitness","other","Haploid","other"
1866,"A.DE1.PCRb_fitness",0.692405787821329,"DE","fitness","PDE2","Haploid","PKA"
2037,"A.DE1.PCRb_fitness",0.324163270465763,"DE","fitness","Diploid","Diploid","Diploid"
2039,"A.DE1.PCRb_fitness",0.313384736330819,"DE","fitness","other","Diploid","other"
2288,"A.DE1.PCRb_fitness",0.631275769410783,"DE","fitness","GPB2","Haploid","PKA"
2468,"A.DE1.PCRb_fitness",0.78479110671345,"DE","fitness","IRA2","Haploid","PKA"
2608,"A.DE1.PCRb_fitness",0.522663718560275,"DE","fitness","GPB1","Haploid","PKA"
2768,"A.DE1.PCRb_fitness",0.70391593767058,"DE","fitness","GPB2","Haploid","PKA"
2776,"A.DE1.PCRb_fitness",0.410809671406911,"DE","fitness","other","NotSequenced","other"
2808,"A.DE1.PCRb_fitness",0.551417837861136,"DE","fitness","other","Diploid","other"
